length,hydrophobic_ratio,polar_ratio,aa_A,aa_C,aa_D,aa_E,aa_F,aa_G,aa_H,aa_I,aa_K,aa_L,aa_M,aa_N,aa_P,aa_Q,aa_R,aa_S,aa_T,aa_V,aa_W,aa_Y,acr_type
117,0.358974358974359,0.2222222222222222,0.017094017094017,0.0,0.0341880341880341,0.1367521367521367,0.0854700854700854,0.0256410256410256,0.0085470085470085,0.1196581196581196,0.1709401709401709,0.0683760683760683,0.0256410256410256,0.0683760683760683,0.0,0.0085470085470085,0.0427350427350427,0.0341880341880341,0.0341880341880341,0.0427350427350427,0.0,0.0769230769230769,I
116,0.3534482758620689,0.2155172413793103,0.0172413793103448,0.0,0.0344827586206896,0.1034482758620689,0.0603448275862069,0.043103448275862,0.0,0.1637931034482758,0.1896551724137931,0.0517241379310344,0.0344827586206896,0.0775862068965517,0.0172413793103448,0.0172413793103448,0.043103448275862,0.0344827586206896,0.0086206896551724,0.0258620689655172,0.0,0.0775862068965517,I
116,0.3534482758620689,0.2327586206896551,0.0086206896551724,0.0086206896551724,0.0172413793103448,0.1206896551724138,0.0603448275862069,0.0172413793103448,0.0,0.1379310344827586,0.1810344827586207,0.0862068965517241,0.0172413793103448,0.0775862068965517,0.0258620689655172,0.0086206896551724,0.043103448275862,0.0689655172413793,0.0172413793103448,0.043103448275862,0.0,0.0603448275862069,I
107,0.4205607476635514,0.2149532710280373,0.0186915887850467,0.0,0.0560747663551401,0.0934579439252336,0.0747663551401869,0.0186915887850467,0.02803738317757,0.1308411214953271,0.0934579439252336,0.0934579439252336,0.02803738317757,0.0373831775700934,0.02803738317757,0.0560747663551401,0.0467289719626168,0.0654205607476635,0.0186915887850467,0.0654205607476635,0.0093457943925233,0.0373831775700934,I
107,0.4018691588785046,0.2242990654205607,0.0093457943925233,0.0,0.0467289719626168,0.102803738317757,0.0560747663551401,0.0373831775700934,0.02803738317757,0.1588785046728972,0.0654205607476635,0.0747663551401869,0.02803738317757,0.0467289719626168,0.0186915887850467,0.0467289719626168,0.0747663551401869,0.02803738317757,0.0560747663551401,0.0654205607476635,0.0093457943925233,0.0467289719626168,I
108,0.3888888888888889,0.2314814814814814,0.0,0.0,0.074074074074074,0.0925925925925925,0.074074074074074,0.037037037037037,0.0185185185185185,0.1203703703703703,0.074074074074074,0.0833333333333333,0.0277777777777777,0.0555555555555555,0.0185185185185185,0.037037037037037,0.0648148148148148,0.0648148148148148,0.0277777777777777,0.0648148148148148,0.0185185185185185,0.0462962962962962,I
102,0.4215686274509804,0.196078431372549,0.0098039215686274,0.0,0.0686274509803921,0.1176470588235294,0.0686274509803921,0.0196078431372549,0.0294117647058823,0.1764705882352941,0.0588235294117647,0.0490196078431372,0.0196078431372549,0.0490196078431372,0.0098039215686274,0.0392156862745098,0.0784313725490196,0.0392156862745098,0.0294117647058823,0.0784313725490196,0.0196078431372549,0.0392156862745098,I
119,0.4117647058823529,0.2100840336134453,0.0252100840336134,0.0084033613445378,0.0588235294117647,0.0756302521008403,0.0840336134453781,0.0168067226890756,0.0252100840336134,0.134453781512605,0.134453781512605,0.0672268907563025,0.042016806722689,0.0336134453781512,0.0168067226890756,0.0504201680672268,0.042016806722689,0.0672268907563025,0.0084033613445378,0.0588235294117647,0.0,0.0504201680672268,I
109,0.3944954128440367,0.2385321100917431,0.018348623853211,0.018348623853211,0.0275229357798165,0.1376146788990825,0.073394495412844,0.0275229357798165,0.0,0.1009174311926605,0.1009174311926605,0.091743119266055,0.0458715596330275,0.073394495412844,0.0091743119266055,0.0458715596330275,0.0458715596330275,0.036697247706422,0.0458715596330275,0.0642201834862385,0.0,0.036697247706422,I
107,0.3644859813084112,0.2429906542056074,0.02803738317757,0.0093457943925233,0.0654205607476635,0.0841121495327102,0.0467289719626168,0.0186915887850467,0.0093457943925233,0.1121495327102803,0.1308411214953271,0.0560747663551401,0.0373831775700934,0.0560747663551401,0.0186915887850467,0.0093457943925233,0.0560747663551401,0.0467289719626168,0.0467289719626168,0.0747663551401869,0.0093457943925233,0.0841121495327102,I
107,0.3644859813084112,0.2616822429906542,0.0,0.0,0.0467289719626168,0.102803738317757,0.0934579439252336,0.0373831775700934,0.0093457943925233,0.102803738317757,0.1214953271028037,0.0841121495327102,0.02803738317757,0.0841121495327102,0.0,0.0467289719626168,0.0560747663551401,0.0373831775700934,0.0467289719626168,0.0560747663551401,0.0,0.0467289719626168,I
138,0.3043478260869565,0.2826086956521739,0.0072463768115942,0.0,0.0652173913043478,0.1521739130434782,0.0579710144927536,0.0434782608695652,0.0,0.0579710144927536,0.0942028985507246,0.0942028985507246,0.0217391304347826,0.0942028985507246,0.0217391304347826,0.0217391304347826,0.036231884057971,0.0289855072463768,0.072463768115942,0.0579710144927536,0.0072463768115942,0.0652173913043478,I
129,0.3178294573643411,0.3023255813953488,0.0155038759689922,0.0077519379844961,0.0775193798449612,0.1395348837209302,0.0697674418604651,0.0620155038759689,0.0,0.0852713178294573,0.0697674418604651,0.0465116279069767,0.0077519379844961,0.1085271317829457,0.0232558139534883,0.0387596899224806,0.0,0.0232558139534883,0.0697674418604651,0.0852713178294573,0.0077519379844961,0.0620155038759689,I
129,0.3565891472868217,0.2480620155038759,0.0232558139534883,0.0,0.0465116279069767,0.1627906976744186,0.0697674418604651,0.0697674418604651,0.0,0.0620155038759689,0.0930232558139534,0.1007751937984496,0.0232558139534883,0.1007751937984496,0.0232558139534883,0.0077519379844961,0.0,0.0155038759689922,0.0620155038759689,0.0697674418604651,0.0077519379844961,0.0620155038759689,I
99,0.3737373737373737,0.2121212121212121,0.0303030303030303,0.0,0.0808080808080808,0.1414141414141414,0.0707070707070707,0.0303030303030303,0.0202020202020202,0.0707070707070707,0.0909090909090909,0.1111111111111111,0.0101010101010101,0.0606060606060606,0.0202020202020202,0.0101010101010101,0.0303030303030303,0.0606060606060606,0.0404040404040404,0.0707070707070707,0.0101010101010101,0.0404040404040404,I
85,0.4,0.2,0.0,0.0,0.0352941176470588,0.1058823529411764,0.0588235294117647,0.0588235294117647,0.0470588235294117,0.1176470588235294,0.1058823529411764,0.1058823529411764,0.0235294117647058,0.0705882352941176,0.0235294117647058,0.0352941176470588,0.0235294117647058,0.0588235294117647,0.0235294117647058,0.0823529411764705,0.0117647058823529,0.0117647058823529,I
87,0.3908045977011494,0.2413793103448276,0.0114942528735632,0.0,0.0344827586206896,0.0919540229885057,0.0344827586206896,0.057471264367816,0.0114942528735632,0.1264367816091954,0.1149425287356321,0.1149425287356321,0.0344827586206896,0.0229885057471264,0.0114942528735632,0.0804597701149425,0.0459770114942528,0.0689655172413793,0.0459770114942528,0.057471264367816,0.0114942528735632,0.0229885057471264,I
86,0.4186046511627907,0.1976744186046511,0.0348837209302325,0.0,0.0348837209302325,0.0930232558139534,0.0581395348837209,0.0465116279069767,0.0116279069767441,0.1395348837209302,0.1162790697674418,0.0581395348837209,0.0348837209302325,0.0465116279069767,0.0348837209302325,0.0581395348837209,0.0465116279069767,0.0465116279069767,0.0348837209302325,0.0813953488372093,0.0116279069767441,0.0116279069767441,I
132,0.3712121212121212,0.2196969696969697,0.0,0.0075757575757575,0.0681818181818181,0.0681818181818181,0.053030303030303,0.0151515151515151,0.0075757575757575,0.1439393939393939,0.1666666666666666,0.0984848484848484,0.053030303030303,0.0606060606060606,0.0151515151515151,0.0075757575757575,0.0606060606060606,0.0454545454545454,0.0454545454545454,0.0151515151515151,0.0075757575757575,0.0606060606060606,I
103,0.3883495145631068,0.233009708737864,0.0097087378640776,0.0,0.0485436893203883,0.1067961165048543,0.0776699029126213,0.0097087378640776,0.0097087378640776,0.1553398058252427,0.1650485436893204,0.087378640776699,0.029126213592233,0.0776699029126213,0.0194174757281553,0.0,0.0194174757281553,0.087378640776699,0.029126213592233,0.0194174757281553,0.0097087378640776,0.0388349514563106,I
92,0.3804347826086957,0.2282608695652173,0.0434782608695652,0.0108695652173913,0.0652173913043478,0.108695652173913,0.0543478260869565,0.0543478260869565,0.0217391304347826,0.0869565217391304,0.1195652173913043,0.0760869565217391,0.0108695652173913,0.0326086956521739,0.0108695652173913,0.0652173913043478,0.0,0.0217391304347826,0.0217391304347826,0.108695652173913,0.0,0.0869565217391304,I
96,0.3854166666666667,0.2604166666666667,0.0104166666666666,0.0,0.0625,0.125,0.0833333333333333,0.0208333333333333,0.0,0.1458333333333333,0.09375,0.1041666666666666,0.0208333333333333,0.0729166666666666,0.0104166666666666,0.0416666666666666,0.0416666666666666,0.0625,0.03125,0.0208333333333333,0.0,0.0520833333333333,I
73,0.3972602739726027,0.2602739726027397,0.0273972602739726,0.0,0.0684931506849315,0.136986301369863,0.0684931506849315,0.0,0.0,0.1232876712328767,0.0821917808219178,0.1506849315068493,0.0136986301369863,0.0821917808219178,0.0136986301369863,0.0547945205479452,0.0410958904109589,0.0547945205479452,0.0273972602739726,0.0136986301369863,0.0,0.0410958904109589,I
75,0.4,0.28,0.04,0.0,0.0533333333333333,0.1466666666666666,0.08,0.0,0.0,0.1333333333333333,0.0933333333333333,0.12,0.0133333333333333,0.0666666666666666,0.0133333333333333,0.0666666666666666,0.0133333333333333,0.08,0.0266666666666666,0.0,0.0133333333333333,0.04,I
96,0.3645833333333333,0.3020833333333333,0.0208333333333333,0.0,0.0416666666666666,0.1458333333333333,0.0833333333333333,0.0104166666666666,0.0,0.1354166666666666,0.1145833333333333,0.09375,0.0208333333333333,0.0729166666666666,0.0,0.0520833333333333,0.0208333333333333,0.09375,0.03125,0.0104166666666666,0.0,0.0520833333333333,I
95,0.4,0.2421052631578947,0.0105263157894736,0.0105263157894736,0.0736842105263157,0.0947368421052631,0.0736842105263157,0.0105263157894736,0.0210526315789473,0.1157894736842105,0.0947368421052631,0.1157894736842105,0.031578947368421,0.0947368421052631,0.0105263157894736,0.0,0.0421052631578947,0.031578947368421,0.0526315789473684,0.0421052631578947,0.0105263157894736,0.0631578947368421,I
95,0.4,0.1789473684210526,0.0105263157894736,0.0,0.0842105263157894,0.1157894736842105,0.0736842105263157,0.0,0.0105263157894736,0.1052631578947368,0.1157894736842105,0.1157894736842105,0.0210526315789473,0.0736842105263157,0.031578947368421,0.0,0.0631578947368421,0.031578947368421,0.031578947368421,0.0631578947368421,0.0105263157894736,0.0421052631578947,I
95,0.4105263157894737,0.1894736842105263,0.0105263157894736,0.0,0.0736842105263157,0.1052631578947368,0.0842105263157894,0.0105263157894736,0.0105263157894736,0.1052631578947368,0.1157894736842105,0.1263157894736842,0.0210526315789473,0.0736842105263157,0.0210526315789473,0.0,0.0631578947368421,0.0421052631578947,0.031578947368421,0.0526315789473684,0.0105263157894736,0.0421052631578947,I
95,0.4210526315789473,0.1894736842105263,0.0105263157894736,0.0,0.0526315789473684,0.1052631578947368,0.0842105263157894,0.0210526315789473,0.0105263157894736,0.0842105263157894,0.1157894736842105,0.1368421052631579,0.0210526315789473,0.0736842105263157,0.031578947368421,0.0,0.0526315789473684,0.0421052631578947,0.0210526315789473,0.0736842105263157,0.0105263157894736,0.0526315789473684,I
90,0.4,0.2111111111111111,0.0333333333333333,0.0,0.0555555555555555,0.1555555555555555,0.1,0.0111111111111111,0.0,0.1111111111111111,0.1555555555555555,0.0555555555555555,0.0222222222222222,0.0666666666666666,0.0,0.0111111111111111,0.0111111111111111,0.0444444444444444,0.0555555555555555,0.0666666666666666,0.0111111111111111,0.0333333333333333,I
105,0.3333333333333333,0.2761904761904762,0.0,0.0,0.0571428571428571,0.1619047619047619,0.0857142857142857,0.0285714285714285,0.0,0.1047619047619047,0.0857142857142857,0.0571428571428571,0.019047619047619,0.0857142857142857,0.0095238095238095,0.019047619047619,0.0476190476190476,0.0571428571428571,0.0380952380952381,0.0571428571428571,0.0095238095238095,0.0761904761904762,I
105,0.3333333333333333,0.2666666666666666,0.0,0.0,0.0476190476190476,0.1619047619047619,0.0952380952380952,0.0380952380952381,0.0,0.0952380952380952,0.0952380952380952,0.0666666666666666,0.019047619047619,0.0857142857142857,0.019047619047619,0.0095238095238095,0.0380952380952381,0.0476190476190476,0.0476190476190476,0.0476190476190476,0.0095238095238095,0.0761904761904762,I
102,0.3333333333333333,0.2549019607843137,0.0,0.0,0.0588235294117647,0.1568627450980392,0.088235294117647,0.0392156862745098,0.0,0.0980392156862745,0.088235294117647,0.0686274509803921,0.0196078431372549,0.0686274509803921,0.0196078431372549,0.0196078431372549,0.0490196078431372,0.0392156862745098,0.0490196078431372,0.0490196078431372,0.0098039215686274,0.0784313725490196,I
112,0.2946428571428571,0.25,0.0178571428571428,0.0,0.1428571428571428,0.1339285714285714,0.0446428571428571,0.0267857142857142,0.0,0.0803571428571428,0.1160714285714285,0.0714285714285714,0.0267857142857142,0.0446428571428571,0.0089285714285714,0.0267857142857142,0.0267857142857142,0.0625,0.0446428571428571,0.0357142857142857,0.0178571428571428,0.0714285714285714,I
99,0.3535353535353535,0.2626262626262626,0.0202020202020202,0.0,0.0404040404040404,0.1414141414141414,0.0404040404040404,0.0101010101010101,0.0202020202020202,0.1111111111111111,0.1313131313131313,0.1111111111111111,0.0303030303030303,0.0909090909090909,0.0101010101010101,0.0202020202020202,0.0303030303030303,0.0303030303030303,0.0505050505050505,0.0303030303030303,0.0101010101010101,0.0707070707070707,I
119,0.3361344537815126,0.2773109243697479,0.0168067226890756,0.0168067226890756,0.0504201680672268,0.134453781512605,0.0504201680672268,0.042016806722689,0.0168067226890756,0.0924369747899159,0.0840336134453781,0.0588235294117647,0.0588235294117647,0.0504201680672268,0.0084033613445378,0.0504201680672268,0.0336134453781512,0.0672268907563025,0.042016806722689,0.0504201680672268,0.0084033613445378,0.0672268907563025,I
100,0.35,0.27,0.0,0.0,0.07,0.13,0.05,0.05,0.0,0.08,0.09,0.1,0.03,0.01,0.01,0.07,0.03,0.03,0.08,0.07,0.02,0.08,I
96,0.3541666666666667,0.25,0.0,0.0,0.0625,0.1458333333333333,0.03125,0.0520833333333333,0.0,0.0520833333333333,0.0833333333333333,0.09375,0.0416666666666666,0.0208333333333333,0.0104166666666666,0.0625,0.0416666666666666,0.0208333333333333,0.0520833333333333,0.1145833333333333,0.0208333333333333,0.09375,I
90,0.3777777777777777,0.2666666666666666,0.0111111111111111,0.0111111111111111,0.0666666666666666,0.1111111111111111,0.0777777777777777,0.0111111111111111,0.0111111111111111,0.1333333333333333,0.0777777777777777,0.0444444444444444,0.0333333333333333,0.0888888888888888,0.0,0.0333333333333333,0.0666666666666666,0.0444444444444444,0.0333333333333333,0.0555555555555555,0.0222222222222222,0.0666666666666666,I
90,0.3666666666666666,0.2555555555555555,0.0222222222222222,0.0111111111111111,0.1111111111111111,0.0888888888888888,0.0666666666666666,0.0,0.0111111111111111,0.1555555555555555,0.0777777777777777,0.0444444444444444,0.0111111111111111,0.0666666666666666,0.0,0.0222222222222222,0.0777777777777777,0.0777777777777777,0.0222222222222222,0.0555555555555555,0.0111111111111111,0.0666666666666666,I
94,0.3617021276595745,0.2765957446808511,0.0106382978723404,0.0106382978723404,0.0851063829787234,0.0957446808510638,0.0638297872340425,0.0106382978723404,0.0106382978723404,0.1595744680851064,0.0851063829787234,0.0531914893617021,0.0212765957446808,0.0851063829787234,0.0,0.0212765957446808,0.0638297872340425,0.0744680851063829,0.0319148936170212,0.0319148936170212,0.0212765957446808,0.0638297872340425,I
90,0.3444444444444444,0.2444444444444444,0.0,0.0,0.1111111111111111,0.1,0.0666666666666666,0.0111111111111111,0.0222222222222222,0.1444444444444444,0.0888888888888888,0.0555555555555555,0.0111111111111111,0.0444444444444444,0.0,0.0222222222222222,0.0666666666666666,0.0666666666666666,0.0444444444444444,0.0444444444444444,0.0222222222222222,0.0666666666666666,I
114,0.3684210526315789,0.219298245614035,0.0087719298245614,0.0,0.0789473684210526,0.1403508771929824,0.0614035087719298,0.0,0.0087719298245614,0.0789473684210526,0.1140350877192982,0.1140350877192982,0.0350877192982456,0.043859649122807,0.0175438596491228,0.043859649122807,0.0526315789473684,0.043859649122807,0.0087719298245614,0.0350877192982456,0.0350877192982456,0.0789473684210526,I
96,0.3854166666666667,0.2604166666666667,0.0104166666666666,0.0,0.0416666666666666,0.1666666666666666,0.0625,0.0,0.0,0.0833333333333333,0.1041666666666666,0.125,0.0208333333333333,0.0625,0.0208333333333333,0.0520833333333333,0.0208333333333333,0.0416666666666666,0.0208333333333333,0.0416666666666666,0.0416666666666666,0.0833333333333333,I
98,0.3979591836734694,0.173469387755102,0.010204081632653,0.0,0.0816326530612244,0.1836734693877551,0.0918367346938775,0.010204081632653,0.010204081632653,0.0714285714285714,0.1020408163265306,0.0918367346938775,0.0306122448979591,0.0510204081632653,0.0204081632653061,0.0306122448979591,0.0204081632653061,0.0204081632653061,0.0204081632653061,0.0714285714285714,0.0306122448979591,0.0510204081632653,I
100,0.42,0.18,0.13,0.02,0.08,0.11,0.01,0.05,0.01,0.07,0.04,0.09,0.02,0.04,0.01,0.05,0.08,0.05,0.01,0.08,0.02,0.03,I
84,0.3214285714285714,0.2976190476190476,0.0833333333333333,0.0,0.0476190476190476,0.0952380952380952,0.0476190476190476,0.0952380952380952,0.0476190476190476,0.0357142857142857,0.0238095238095238,0.0595238095238095,0.0357142857142857,0.0714285714285714,0.0238095238095238,0.0357142857142857,0.0476190476190476,0.0476190476190476,0.0952380952380952,0.0595238095238095,0.0,0.0476190476190476,I
68,0.3529411764705882,0.2205882352941176,0.0588235294117647,0.0147058823529411,0.1323529411764706,0.1470588235294117,0.0147058823529411,0.0441176470588235,0.0,0.0441176470588235,0.0294117647058823,0.1029411764705882,0.0588235294117647,0.0147058823529411,0.0,0.0441176470588235,0.0588235294117647,0.0735294117647058,0.0735294117647058,0.0588235294117647,0.0147058823529411,0.0147058823529411,I
52,0.3846153846153846,0.2692307692307692,0.1346153846153846,0.0,0.0384615384615384,0.2115384615384615,0.0576923076923076,0.0384615384615384,0.0,0.0192307692307692,0.0192307692307692,0.0384615384615384,0.0769230769230769,0.0192307692307692,0.0192307692307692,0.0769230769230769,0.0192307692307692,0.0384615384615384,0.0769230769230769,0.0384615384615384,0.0192307692307692,0.0576923076923076,I
65,0.3692307692307692,0.1846153846153846,0.0769230769230769,0.0,0.1692307692307692,0.0923076923076923,0.0153846153846153,0.0615384615384615,0.0153846153846153,0.123076923076923,0.0,0.0769230769230769,0.0307692307692307,0.0461538461538461,0.0,0.0307692307692307,0.1076923076923077,0.0307692307692307,0.0307692307692307,0.0461538461538461,0.0,0.0461538461538461,I
79,0.4177215189873418,0.2151898734177215,0.0886075949367088,0.0126582278481012,0.0632911392405063,0.1139240506329113,0.0126582278481012,0.0253164556962025,0.0126582278481012,0.0759493670886076,0.050632911392405,0.1645569620253164,0.0379746835443038,0.0379746835443038,0.050632911392405,0.050632911392405,0.0379746835443038,0.0379746835443038,0.050632911392405,0.0379746835443038,0.0,0.0379746835443038,I
106,0.4245283018867924,0.2358490566037736,0.0849056603773584,0.0094339622641509,0.0377358490566037,0.1037735849056603,0.0471698113207547,0.0377358490566037,0.0094339622641509,0.1132075471698113,0.0377358490566037,0.0754716981132075,0.0094339622641509,0.0377358490566037,0.0283018867924528,0.0283018867924528,0.0754716981132075,0.1320754716981132,0.0188679245283018,0.0754716981132075,0.0188679245283018,0.0188679245283018,I
119,0.361344537815126,0.2689075630252101,0.1176470588235294,0.0,0.0756302521008403,0.1176470588235294,0.0672268907563025,0.0588235294117647,0.0084033613445378,0.0336134453781512,0.0504201680672268,0.0504201680672268,0.0168067226890756,0.0252100840336134,0.0252100840336134,0.0588235294117647,0.0336134453781512,0.0588235294117647,0.0756302521008403,0.0588235294117647,0.0168067226890756,0.0504201680672268,I
63,0.3174603174603174,0.3015873015873015,0.0634920634920634,0.0317460317460317,0.0634920634920634,0.1587301587301587,0.1111111111111111,0.0317460317460317,0.0,0.0317460317460317,0.0476190476190476,0.0,0.0317460317460317,0.0476190476190476,0.0158730158730158,0.0317460317460317,0.0317460317460317,0.0634920634920634,0.0793650793650793,0.0793650793650793,0.0,0.0793650793650793,I
78,0.3461538461538461,0.282051282051282,0.0641025641025641,0.0,0.0256410256410256,0.0897435897435897,0.0384615384615384,0.0897435897435897,0.0128205128205128,0.0641025641025641,0.0641025641025641,0.0641025641025641,0.0384615384615384,0.1025641025641025,0.0256410256410256,0.0128205128205128,0.0641025641025641,0.0897435897435897,0.0256410256410256,0.0641025641025641,0.0128205128205128,0.0512820512820512,I
90,0.3777777777777777,0.2333333333333333,0.1666666666666666,0.0111111111111111,0.1333333333333333,0.1222222222222222,0.0111111111111111,0.0444444444444444,0.0111111111111111,0.0666666666666666,0.0444444444444444,0.0444444444444444,0.0222222222222222,0.0111111111111111,0.0,0.0555555555555555,0.0222222222222222,0.0666666666666666,0.0555555555555555,0.0444444444444444,0.0222222222222222,0.0444444444444444,I
91,0.3846153846153846,0.2197802197802197,0.1758241758241758,0.0109890109890109,0.1538461538461538,0.0989010989010989,0.0109890109890109,0.0439560439560439,0.0109890109890109,0.0659340659340659,0.0549450549450549,0.0439560439560439,0.0219780219780219,0.0109890109890109,0.0,0.0549450549450549,0.0219780219780219,0.0439560439560439,0.0659340659340659,0.0439560439560439,0.0219780219780219,0.0439560439560439,I
140,0.4142857142857143,0.2571428571428571,0.1214285714285714,0.0071428571428571,0.0714285714285714,0.0857142857142857,0.0428571428571428,0.0428571428571428,0.0285714285714285,0.05,0.0,0.0714285714285714,0.0214285714285714,0.0428571428571428,0.0142857142857142,0.0642857142857142,0.0785714285714285,0.0928571428571428,0.0357142857142857,0.0642857142857142,0.0428571428571428,0.0214285714285714,I
139,0.4388489208633093,0.2230215827338129,0.1438848920863309,0.0,0.0647482014388489,0.0863309352517985,0.0431654676258992,0.0503597122302158,0.0215827338129496,0.0431654676258992,0.0215827338129496,0.0719424460431654,0.0215827338129496,0.0359712230215827,0.014388489208633,0.0575539568345323,0.079136690647482,0.0719424460431654,0.0359712230215827,0.0719424460431654,0.0431654676258992,0.0215827338129496,I
100,0.39,0.19,0.12,0.02,0.06,0.08,0.01,0.11,0.03,0.06,0.05,0.06,0.04,0.04,0.02,0.03,0.05,0.02,0.05,0.07,0.03,0.05,I
79,0.4050632911392405,0.2151898734177215,0.1139240506329113,0.0,0.0253164556962025,0.0632911392405063,0.0126582278481012,0.0886075949367088,0.0,0.0253164556962025,0.050632911392405,0.0379746835443038,0.0759493670886076,0.050632911392405,0.0759493670886076,0.0253164556962025,0.0759493670886076,0.0632911392405063,0.050632911392405,0.1265822784810126,0.0126582278481012,0.0253164556962025,I
100,0.48,0.19,0.2,0.0,0.1,0.11,0.04,0.04,0.02,0.08,0.02,0.08,0.02,0.05,0.02,0.04,0.02,0.04,0.04,0.05,0.01,0.02,I
100,0.48,0.19,0.2,0.0,0.1,0.11,0.04,0.04,0.02,0.07,0.02,0.08,0.02,0.05,0.02,0.04,0.02,0.04,0.04,0.06,0.01,0.02,I
100,0.48,0.2,0.2,0.0,0.09,0.11,0.04,0.04,0.02,0.08,0.02,0.08,0.02,0.06,0.02,0.04,0.02,0.04,0.04,0.05,0.01,0.02,I
95,0.4736842105263157,0.2210526315789473,0.1789473684210526,0.0105263157894736,0.0736842105263157,0.1157894736842105,0.0421052631578947,0.0736842105263157,0.0105263157894736,0.0631578947368421,0.0210526315789473,0.0842105263157894,0.031578947368421,0.031578947368421,0.0,0.031578947368421,0.0,0.0736842105263157,0.0631578947368421,0.0631578947368421,0.0105263157894736,0.0210526315789473,I
94,0.3297872340425531,0.2765957446808511,0.1063829787234042,0.0212765957446808,0.0851063829787234,0.1170212765957446,0.0425531914893617,0.0319148936170212,0.0425531914893617,0.0744680851063829,0.0957446808510638,0.0531914893617021,0.0212765957446808,0.0425531914893617,0.0,0.0531914893617021,0.0,0.0851063829787234,0.0425531914893617,0.0319148936170212,0.0,0.0531914893617021,I
