length,hydrophobic_ratio,polar_ratio,aa_A,aa_C,aa_D,aa_E,aa_F,aa_G,aa_H,aa_I,aa_K,aa_L,aa_M,aa_N,aa_P,aa_Q,aa_R,aa_S,aa_T,aa_V,aa_W,aa_Y,acr_type
117,0.358974358974359,0.2222222222222222,0.017094017094017096,0.0,0.03418803418803419,0.13675213675213677,0.08547008547008547,0.02564102564102564,0.008547008547008548,0.11965811965811966,0.17094017094017094,0.06837606837606838,0.02564102564102564,0.06837606837606838,0.0,0.008547008547008548,0.042735042735042736,0.03418803418803419,0.03418803418803419,0.042735042735042736,0.0,0.07692307692307693,I-D
116,0.35344827586206895,0.21551724137931033,0.017241379310344827,0.0,0.034482758620689655,0.10344827586206896,0.0603448275862069,0.04310344827586207,0.0,0.16379310344827586,0.1896551724137931,0.05172413793103448,0.034482758620689655,0.07758620689655173,0.017241379310344827,0.017241379310344827,0.04310344827586207,0.034482758620689655,0.008620689655172414,0.02586206896551724,0.0,0.07758620689655173,I-D
116,0.35344827586206895,0.23275862068965517,0.008620689655172414,0.008620689655172414,0.017241379310344827,0.1206896551724138,0.0603448275862069,0.017241379310344827,0.0,0.13793103448275862,0.1810344827586207,0.08620689655172414,0.017241379310344827,0.07758620689655173,0.02586206896551724,0.008620689655172414,0.04310344827586207,0.06896551724137931,0.017241379310344827,0.04310344827586207,0.0,0.0603448275862069,I-D
107,0.4205607476635514,0.21495327102803738,0.018691588785046728,0.0,0.056074766355140186,0.09345794392523364,0.07476635514018691,0.018691588785046728,0.028037383177570093,0.1308411214953271,0.09345794392523364,0.09345794392523364,0.028037383177570093,0.037383177570093455,0.028037383177570093,0.056074766355140186,0.04672897196261682,0.06542056074766354,0.018691588785046728,0.06542056074766354,0.009345794392523364,0.037383177570093455,I-D
107,0.40186915887850466,0.22429906542056074,0.009345794392523364,0.0,0.04672897196261682,0.102803738317757,0.056074766355140186,0.037383177570093455,0.028037383177570093,0.1588785046728972,0.06542056074766354,0.07476635514018691,0.028037383177570093,0.04672897196261682,0.018691588785046728,0.04672897196261682,0.07476635514018691,0.028037383177570093,0.056074766355140186,0.06542056074766354,0.009345794392523364,0.04672897196261682,I-D
108,0.3888888888888889,0.23148148148148148,0.0,0.0,0.07407407407407407,0.09259259259259259,0.07407407407407407,0.037037037037037035,0.018518518518518517,0.12037037037037036,0.07407407407407407,0.08333333333333333,0.027777777777777776,0.05555555555555555,0.018518518518518517,0.037037037037037035,0.06481481481481481,0.06481481481481481,0.027777777777777776,0.06481481481481481,0.018518518518518517,0.046296296296296294,I-D
102,0.4215686274509804,0.19607843137254902,0.00980392156862745,0.0,0.06862745098039216,0.11764705882352941,0.06862745098039216,0.0196078431372549,0.029411764705882353,0.17647058823529413,0.058823529411764705,0.049019607843137254,0.0196078431372549,0.049019607843137254,0.00980392156862745,0.0392156862745098,0.0784313725490196,0.0392156862745098,0.029411764705882353,0.0784313725490196,0.0196078431372549,0.0392156862745098,I-D
119,0.4117647058823529,0.21008403361344538,0.025210084033613446,0.008403361344537815,0.058823529411764705,0.07563025210084033,0.08403361344537816,0.01680672268907563,0.025210084033613446,0.13445378151260504,0.13445378151260504,0.06722689075630252,0.04201680672268908,0.03361344537815126,0.01680672268907563,0.05042016806722689,0.04201680672268908,0.06722689075630252,0.008403361344537815,0.058823529411764705,0.0,0.05042016806722689,I-D
109,0.3944954128440367,0.23853211009174313,0.01834862385321101,0.01834862385321101,0.027522935779816515,0.13761467889908258,0.07339449541284404,0.027522935779816515,0.0,0.10091743119266056,0.10091743119266056,0.09174311926605505,0.045871559633027525,0.07339449541284404,0.009174311926605505,0.045871559633027525,0.045871559633027525,0.03669724770642202,0.045871559633027525,0.06422018348623854,0.0,0.03669724770642202,I-D
107,0.3644859813084112,0.24299065420560748,0.028037383177570093,0.009345794392523364,0.06542056074766354,0.08411214953271028,0.04672897196261682,0.018691588785046728,0.009345794392523364,0.11214953271028037,0.1308411214953271,0.056074766355140186,0.037383177570093455,0.056074766355140186,0.018691588785046728,0.009345794392523364,0.056074766355140186,0.04672897196261682,0.04672897196261682,0.07476635514018691,0.009345794392523364,0.08411214953271028,I-D
107,0.3644859813084112,0.2616822429906542,0.0,0.0,0.04672897196261682,0.102803738317757,0.09345794392523364,0.037383177570093455,0.009345794392523364,0.102803738317757,0.12149532710280374,0.08411214953271028,0.028037383177570093,0.08411214953271028,0.0,0.04672897196261682,0.056074766355140186,0.037383177570093455,0.04672897196261682,0.056074766355140186,0.0,0.04672897196261682,I-D
138,0.30434782608695654,0.2826086956521739,0.007246376811594203,0.0,0.06521739130434782,0.15217391304347827,0.057971014492753624,0.043478260869565216,0.0,0.057971014492753624,0.09420289855072464,0.09420289855072464,0.021739130434782608,0.09420289855072464,0.021739130434782608,0.021739130434782608,0.036231884057971016,0.028985507246376812,0.07246376811594203,0.057971014492753624,0.007246376811594203,0.06521739130434782,I-D
129,0.3178294573643411,0.3023255813953488,0.015503875968992248,0.007751937984496124,0.07751937984496124,0.13953488372093023,0.06976744186046512,0.06201550387596899,0.0,0.08527131782945736,0.06976744186046512,0.046511627906976744,0.007751937984496124,0.10852713178294573,0.023255813953488372,0.03875968992248062,0.0,0.023255813953488372,0.06976744186046512,0.08527131782945736,0.007751937984496124,0.06201550387596899,I-D
129,0.35658914728682173,0.24806201550387597,0.023255813953488372,0.0,0.046511627906976744,0.16279069767441862,0.06976744186046512,0.06976744186046512,0.0,0.06201550387596899,0.09302325581395349,0.10077519379844961,0.023255813953488372,0.10077519379844961,0.023255813953488372,0.007751937984496124,0.0,0.015503875968992248,0.06201550387596899,0.06976744186046512,0.007751937984496124,0.06201550387596899,I-D
99,0.37373737373737376,0.21212121212121213,0.030303030303030304,0.0,0.08080808080808081,0.1414141414141414,0.0707070707070707,0.030303030303030304,0.020202020202020204,0.0707070707070707,0.09090909090909091,0.1111111111111111,0.010101010101010102,0.06060606060606061,0.020202020202020204,0.010101010101010102,0.030303030303030304,0.06060606060606061,0.04040404040404041,0.0707070707070707,0.010101010101010102,0.04040404040404041,I-D
85,0.4,0.2,0.0,0.0,0.03529411764705882,0.10588235294117647,0.058823529411764705,0.058823529411764705,0.047058823529411764,0.11764705882352941,0.10588235294117647,0.10588235294117647,0.023529411764705882,0.07058823529411765,0.023529411764705882,0.03529411764705882,0.023529411764705882,0.058823529411764705,0.023529411764705882,0.08235294117647059,0.011764705882352941,0.011764705882352941,I-D
87,0.39080459770114945,0.2413793103448276,0.011494252873563218,0.0,0.034482758620689655,0.09195402298850575,0.034482758620689655,0.05747126436781609,0.011494252873563218,0.12643678160919541,0.11494252873563218,0.11494252873563218,0.034482758620689655,0.022988505747126436,0.011494252873563218,0.08045977011494253,0.04597701149425287,0.06896551724137931,0.04597701149425287,0.05747126436781609,0.011494252873563218,0.022988505747126436,I-D
86,0.4186046511627907,0.19767441860465115,0.03488372093023256,0.0,0.03488372093023256,0.09302325581395349,0.05813953488372093,0.046511627906976744,0.011627906976744186,0.13953488372093023,0.11627906976744186,0.05813953488372093,0.03488372093023256,0.046511627906976744,0.03488372093023256,0.05813953488372093,0.046511627906976744,0.046511627906976744,0.03488372093023256,0.08139534883720931,0.011627906976744186,0.011627906976744186,I-D
132,0.3712121212121212,0.2196969696969697,0.0,0.007575757575757576,0.06818181818181818,0.06818181818181818,0.05303030303030303,0.015151515151515152,0.007575757575757576,0.14393939393939395,0.16666666666666666,0.09848484848484848,0.05303030303030303,0.06060606060606061,0.015151515151515152,0.007575757575757576,0.06060606060606061,0.045454545454545456,0.045454545454545456,0.015151515151515152,0.007575757575757576,0.06060606060606061,I-D
103,0.3883495145631068,0.23300970873786409,0.009708737864077669,0.0,0.04854368932038835,0.10679611650485436,0.07766990291262135,0.009708737864077669,0.009708737864077669,0.1553398058252427,0.1650485436893204,0.08737864077669903,0.02912621359223301,0.07766990291262135,0.019417475728155338,0.0,0.019417475728155338,0.08737864077669903,0.02912621359223301,0.019417475728155338,0.009708737864077669,0.038834951456310676,I-D
92,0.3804347826086957,0.22826086956521738,0.043478260869565216,0.010869565217391304,0.06521739130434782,0.10869565217391304,0.05434782608695652,0.05434782608695652,0.021739130434782608,0.08695652173913043,0.11956521739130435,0.07608695652173914,0.010869565217391304,0.03260869565217391,0.010869565217391304,0.06521739130434782,0.0,0.021739130434782608,0.021739130434782608,0.10869565217391304,0.0,0.08695652173913043,I-D
96,0.3854166666666667,0.2604166666666667,0.010416666666666666,0.0,0.0625,0.125,0.08333333333333333,0.020833333333333332,0.0,0.14583333333333334,0.09375,0.10416666666666667,0.020833333333333332,0.07291666666666667,0.010416666666666666,0.041666666666666664,0.041666666666666664,0.0625,0.03125,0.020833333333333332,0.0,0.052083333333333336,I-D
73,0.3972602739726027,0.2602739726027397,0.0273972602739726,0.0,0.0684931506849315,0.136986301369863,0.0684931506849315,0.0,0.0,0.1232876712328767,0.0821917808219178,0.1506849315068493,0.0136986301369863,0.0821917808219178,0.0136986301369863,0.0547945205479452,0.0410958904109589,0.0547945205479452,0.0273972602739726,0.0136986301369863,0.0,0.0410958904109589,I-D
75,0.4,0.28,0.04,0.0,0.05333333333333334,0.14666666666666667,0.08,0.0,0.0,0.13333333333333333,0.09333333333333334,0.12,0.013333333333333334,0.06666666666666667,0.013333333333333334,0.06666666666666667,0.013333333333333334,0.08,0.02666666666666667,0.0,0.013333333333333334,0.04,I-D
96,0.3645833333333333,0.3020833333333333,0.020833333333333332,0.0,0.041666666666666664,0.14583333333333334,0.08333333333333333,0.010416666666666666,0.0,0.13541666666666666,0.11458333333333333,0.09375,0.020833333333333332,0.07291666666666667,0.0,0.052083333333333336,0.020833333333333332,0.09375,0.03125,0.010416666666666666,0.0,0.052083333333333336,I-D
95,0.4,0.24210526315789474,0.010526315789473684,0.010526315789473684,0.07368421052631578,0.09473684210526316,0.07368421052631578,0.010526315789473684,0.021052631578947368,0.11578947368421053,0.09473684210526316,0.11578947368421053,0.031578947368421054,0.09473684210526316,0.010526315789473684,0.0,0.042105263157894736,0.031578947368421054,0.05263157894736842,0.042105263157894736,0.010526315789473684,0.06315789473684211,I-D
95,0.4,0.17894736842105263,0.010526315789473684,0.0,0.08421052631578947,0.11578947368421053,0.07368421052631578,0.0,0.010526315789473684,0.10526315789473684,0.11578947368421053,0.11578947368421053,0.021052631578947368,0.07368421052631578,0.031578947368421054,0.0,0.06315789473684211,0.031578947368421054,0.031578947368421054,0.06315789473684211,0.010526315789473684,0.042105263157894736,I-D
95,0.4105263157894737,0.18947368421052632,0.010526315789473684,0.0,0.07368421052631578,0.10526315789473684,0.08421052631578947,0.010526315789473684,0.010526315789473684,0.10526315789473684,0.11578947368421053,0.12631578947368421,0.021052631578947368,0.07368421052631578,0.021052631578947368,0.0,0.06315789473684211,0.042105263157894736,0.031578947368421054,0.05263157894736842,0.010526315789473684,0.042105263157894736,I-D
95,0.42105263157894735,0.18947368421052632,0.010526315789473684,0.0,0.05263157894736842,0.10526315789473684,0.08421052631578947,0.021052631578947368,0.010526315789473684,0.08421052631578947,0.11578947368421053,0.1368421052631579,0.021052631578947368,0.07368421052631578,0.031578947368421054,0.0,0.05263157894736842,0.042105263157894736,0.021052631578947368,0.07368421052631578,0.010526315789473684,0.05263157894736842,I-D
90,0.4,0.2111111111111111,0.03333333333333333,0.0,0.05555555555555555,0.15555555555555556,0.1,0.011111111111111112,0.0,0.1111111111111111,0.15555555555555556,0.05555555555555555,0.022222222222222223,0.06666666666666667,0.0,0.011111111111111112,0.011111111111111112,0.044444444444444446,0.05555555555555555,0.06666666666666667,0.011111111111111112,0.03333333333333333,I-D
105,0.3333333333333333,0.2761904761904762,0.0,0.0,0.05714285714285714,0.1619047619047619,0.08571428571428572,0.02857142857142857,0.0,0.10476190476190476,0.08571428571428572,0.05714285714285714,0.01904761904761905,0.08571428571428572,0.009523809523809525,0.01904761904761905,0.047619047619047616,0.05714285714285714,0.0380952380952381,0.05714285714285714,0.009523809523809525,0.0761904761904762,I-D
105,0.3333333333333333,0.26666666666666666,0.0,0.0,0.047619047619047616,0.1619047619047619,0.09523809523809523,0.0380952380952381,0.0,0.09523809523809523,0.09523809523809523,0.06666666666666667,0.01904761904761905,0.08571428571428572,0.01904761904761905,0.009523809523809525,0.0380952380952381,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.009523809523809525,0.0761904761904762,I-D
102,0.3333333333333333,0.2549019607843137,0.0,0.0,0.058823529411764705,0.1568627450980392,0.08823529411764706,0.0392156862745098,0.0,0.09803921568627451,0.08823529411764706,0.06862745098039216,0.0196078431372549,0.06862745098039216,0.0196078431372549,0.0196078431372549,0.049019607843137254,0.0392156862745098,0.049019607843137254,0.049019607843137254,0.00980392156862745,0.0784313725490196,I-D
112,0.29464285714285715,0.25,0.017857142857142856,0.0,0.14285714285714285,0.13392857142857142,0.044642857142857144,0.026785714285714284,0.0,0.08035714285714286,0.11607142857142858,0.07142857142857142,0.026785714285714284,0.044642857142857144,0.008928571428571428,0.026785714285714284,0.026785714285714284,0.0625,0.044642857142857144,0.03571428571428571,0.017857142857142856,0.07142857142857142,I-D
99,0.35353535353535354,0.26262626262626265,0.020202020202020204,0.0,0.04040404040404041,0.1414141414141414,0.04040404040404041,0.010101010101010102,0.020202020202020204,0.1111111111111111,0.13131313131313133,0.1111111111111111,0.030303030303030304,0.09090909090909091,0.010101010101010102,0.020202020202020204,0.030303030303030304,0.030303030303030304,0.050505050505050504,0.030303030303030304,0.010101010101010102,0.0707070707070707,I-D
119,0.33613445378151263,0.2773109243697479,0.01680672268907563,0.01680672268907563,0.05042016806722689,0.13445378151260504,0.05042016806722689,0.04201680672268908,0.01680672268907563,0.09243697478991597,0.08403361344537816,0.058823529411764705,0.058823529411764705,0.05042016806722689,0.008403361344537815,0.05042016806722689,0.03361344537815126,0.06722689075630252,0.04201680672268908,0.05042016806722689,0.008403361344537815,0.06722689075630252,I-D
100,0.35,0.27,0.0,0.0,0.07,0.13,0.05,0.05,0.0,0.08,0.09,0.1,0.03,0.01,0.01,0.07,0.03,0.03,0.08,0.07,0.02,0.08,I-D
96,0.3541666666666667,0.25,0.0,0.0,0.0625,0.14583333333333334,0.03125,0.052083333333333336,0.0,0.052083333333333336,0.08333333333333333,0.09375,0.041666666666666664,0.020833333333333332,0.010416666666666666,0.0625,0.041666666666666664,0.020833333333333332,0.052083333333333336,0.11458333333333333,0.020833333333333332,0.09375,I-D
90,0.37777777777777777,0.26666666666666666,0.011111111111111112,0.011111111111111112,0.06666666666666667,0.1111111111111111,0.07777777777777778,0.011111111111111112,0.011111111111111112,0.13333333333333333,0.07777777777777778,0.044444444444444446,0.03333333333333333,0.08888888888888889,0.0,0.03333333333333333,0.06666666666666667,0.044444444444444446,0.03333333333333333,0.05555555555555555,0.022222222222222223,0.06666666666666667,I-D
90,0.36666666666666664,0.25555555555555554,0.022222222222222223,0.011111111111111112,0.1111111111111111,0.08888888888888889,0.06666666666666667,0.0,0.011111111111111112,0.15555555555555556,0.07777777777777778,0.044444444444444446,0.011111111111111112,0.06666666666666667,0.0,0.022222222222222223,0.07777777777777778,0.07777777777777778,0.022222222222222223,0.05555555555555555,0.011111111111111112,0.06666666666666667,I-D
94,0.3617021276595745,0.2765957446808511,0.010638297872340425,0.010638297872340425,0.0851063829787234,0.09574468085106383,0.06382978723404255,0.010638297872340425,0.010638297872340425,0.1595744680851064,0.0851063829787234,0.05319148936170213,0.02127659574468085,0.0851063829787234,0.0,0.02127659574468085,0.06382978723404255,0.07446808510638298,0.031914893617021274,0.031914893617021274,0.02127659574468085,0.06382978723404255,I-D
90,0.34444444444444444,0.24444444444444444,0.0,0.0,0.1111111111111111,0.1,0.06666666666666667,0.011111111111111112,0.022222222222222223,0.14444444444444443,0.08888888888888889,0.05555555555555555,0.011111111111111112,0.044444444444444446,0.0,0.022222222222222223,0.06666666666666667,0.06666666666666667,0.044444444444444446,0.044444444444444446,0.022222222222222223,0.06666666666666667,I-D
114,0.3684210526315789,0.21929824561403508,0.008771929824561403,0.0,0.07894736842105263,0.14035087719298245,0.06140350877192982,0.0,0.008771929824561403,0.07894736842105263,0.11403508771929824,0.11403508771929824,0.03508771929824561,0.043859649122807015,0.017543859649122806,0.043859649122807015,0.05263157894736842,0.043859649122807015,0.008771929824561403,0.03508771929824561,0.03508771929824561,0.07894736842105263,I-D
96,0.3854166666666667,0.2604166666666667,0.010416666666666666,0.0,0.041666666666666664,0.16666666666666666,0.0625,0.0,0.0,0.08333333333333333,0.10416666666666667,0.125,0.020833333333333332,0.0625,0.020833333333333332,0.052083333333333336,0.020833333333333332,0.041666666666666664,0.020833333333333332,0.041666666666666664,0.041666666666666664,0.08333333333333333,I-D
98,0.3979591836734694,0.17346938775510204,0.01020408163265306,0.0,0.08163265306122448,0.1836734693877551,0.09183673469387756,0.01020408163265306,0.01020408163265306,0.07142857142857142,0.10204081632653061,0.09183673469387756,0.030612244897959183,0.05102040816326531,0.02040816326530612,0.030612244897959183,0.02040816326530612,0.02040816326530612,0.02040816326530612,0.07142857142857142,0.030612244897959183,0.05102040816326531,I-D
100,0.42,0.18,0.13,0.02,0.08,0.11,0.01,0.05,0.01,0.07,0.04,0.09,0.02,0.04,0.01,0.05,0.08,0.05,0.01,0.08,0.02,0.03,I-E
84,0.32142857142857145,0.2976190476190476,0.08333333333333333,0.0,0.047619047619047616,0.09523809523809523,0.047619047619047616,0.09523809523809523,0.047619047619047616,0.03571428571428571,0.023809523809523808,0.05952380952380952,0.03571428571428571,0.07142857142857142,0.023809523809523808,0.03571428571428571,0.047619047619047616,0.047619047619047616,0.09523809523809523,0.05952380952380952,0.0,0.047619047619047616,I-E
68,0.35294117647058826,0.22058823529411764,0.058823529411764705,0.014705882352941176,0.1323529411764706,0.14705882352941177,0.014705882352941176,0.04411764705882353,0.0,0.04411764705882353,0.029411764705882353,0.10294117647058823,0.058823529411764705,0.014705882352941176,0.0,0.04411764705882353,0.058823529411764705,0.07352941176470588,0.07352941176470588,0.058823529411764705,0.014705882352941176,0.014705882352941176,I-E
52,0.38461538461538464,0.2692307692307692,0.1346153846153846,0.0,0.038461538461538464,0.21153846153846154,0.057692307692307696,0.038461538461538464,0.0,0.019230769230769232,0.019230769230769232,0.038461538461538464,0.07692307692307693,0.019230769230769232,0.019230769230769232,0.07692307692307693,0.019230769230769232,0.038461538461538464,0.07692307692307693,0.038461538461538464,0.019230769230769232,0.057692307692307696,I-E
65,0.36923076923076925,0.18461538461538463,0.07692307692307693,0.0,0.16923076923076924,0.09230769230769231,0.015384615384615385,0.06153846153846154,0.015384615384615385,0.12307692307692308,0.0,0.07692307692307693,0.03076923076923077,0.046153846153846156,0.0,0.03076923076923077,0.1076923076923077,0.03076923076923077,0.03076923076923077,0.046153846153846156,0.0,0.046153846153846156,I-E
79,0.4177215189873418,0.21518987341772153,0.08860759493670886,0.012658227848101266,0.06329113924050633,0.11392405063291139,0.012658227848101266,0.02531645569620253,0.012658227848101266,0.0759493670886076,0.05063291139240506,0.16455696202531644,0.0379746835443038,0.0379746835443038,0.05063291139240506,0.05063291139240506,0.0379746835443038,0.0379746835443038,0.05063291139240506,0.0379746835443038,0.0,0.0379746835443038,I-E
106,0.42452830188679247,0.2358490566037736,0.08490566037735849,0.009433962264150943,0.03773584905660377,0.10377358490566038,0.04716981132075472,0.03773584905660377,0.009433962264150943,0.11320754716981132,0.03773584905660377,0.07547169811320754,0.009433962264150943,0.03773584905660377,0.02830188679245283,0.02830188679245283,0.07547169811320754,0.1320754716981132,0.018867924528301886,0.07547169811320754,0.018867924528301886,0.018867924528301886,I-E
119,0.36134453781512604,0.2689075630252101,0.11764705882352941,0.0,0.07563025210084033,0.11764705882352941,0.06722689075630252,0.058823529411764705,0.008403361344537815,0.03361344537815126,0.05042016806722689,0.05042016806722689,0.01680672268907563,0.025210084033613446,0.025210084033613446,0.058823529411764705,0.03361344537815126,0.058823529411764705,0.07563025210084033,0.058823529411764705,0.01680672268907563,0.05042016806722689,"I-E,"
63,0.31746031746031744,0.30158730158730157,0.06349206349206349,0.031746031746031744,0.06349206349206349,0.15873015873015872,0.1111111111111111,0.031746031746031744,0.0,0.031746031746031744,0.047619047619047616,0.0,0.031746031746031744,0.047619047619047616,0.015873015873015872,0.031746031746031744,0.031746031746031744,0.06349206349206349,0.07936507936507936,0.07936507936507936,0.0,0.07936507936507936,I-E
78,0.34615384615384615,0.28205128205128205,0.0641025641025641,0.0,0.02564102564102564,0.08974358974358974,0.038461538461538464,0.08974358974358974,0.01282051282051282,0.0641025641025641,0.0641025641025641,0.0641025641025641,0.038461538461538464,0.10256410256410256,0.02564102564102564,0.01282051282051282,0.0641025641025641,0.08974358974358974,0.02564102564102564,0.0641025641025641,0.01282051282051282,0.05128205128205128,I-F
90,0.37777777777777777,0.23333333333333334,0.16666666666666666,0.011111111111111112,0.13333333333333333,0.12222222222222222,0.011111111111111112,0.044444444444444446,0.011111111111111112,0.06666666666666667,0.044444444444444446,0.044444444444444446,0.022222222222222223,0.011111111111111112,0.0,0.05555555555555555,0.022222222222222223,0.06666666666666667,0.05555555555555555,0.044444444444444446,0.022222222222222223,0.044444444444444446,I-F
91,0.38461538461538464,0.21978021978021978,0.17582417582417584,0.01098901098901099,0.15384615384615385,0.0989010989010989,0.01098901098901099,0.04395604395604396,0.01098901098901099,0.06593406593406594,0.054945054945054944,0.04395604395604396,0.02197802197802198,0.01098901098901099,0.0,0.054945054945054944,0.02197802197802198,0.04395604395604396,0.06593406593406594,0.04395604395604396,0.02197802197802198,0.04395604395604396,I-F
140,0.4142857142857143,0.2571428571428571,0.12142857142857143,0.007142857142857143,0.07142857142857142,0.08571428571428572,0.04285714285714286,0.04285714285714286,0.02857142857142857,0.05,0.0,0.07142857142857142,0.02142857142857143,0.04285714285714286,0.014285714285714285,0.06428571428571428,0.07857142857142857,0.09285714285714286,0.03571428571428571,0.06428571428571428,0.04285714285714286,0.02142857142857143,I-F
139,0.43884892086330934,0.22302158273381295,0.14388489208633093,0.0,0.06474820143884892,0.08633093525179857,0.04316546762589928,0.050359712230215826,0.02158273381294964,0.04316546762589928,0.02158273381294964,0.07194244604316546,0.02158273381294964,0.03597122302158273,0.014388489208633094,0.05755395683453238,0.07913669064748201,0.07194244604316546,0.03597122302158273,0.07194244604316546,0.04316546762589928,0.02158273381294964,I-F
100,0.39,0.19,0.12,0.02,0.06,0.08,0.01,0.11,0.03,0.06,0.05,0.06,0.04,0.04,0.02,0.03,0.05,0.02,0.05,0.07,0.03,0.05,I-F
79,0.4050632911392405,0.21518987341772153,0.11392405063291139,0.0,0.02531645569620253,0.06329113924050633,0.012658227848101266,0.08860759493670886,0.0,0.02531645569620253,0.05063291139240506,0.0379746835443038,0.0759493670886076,0.05063291139240506,0.0759493670886076,0.02531645569620253,0.0759493670886076,0.06329113924050633,0.05063291139240506,0.12658227848101267,0.012658227848101266,0.02531645569620253,I-F
100,0.48,0.19,0.2,0.0,0.1,0.11,0.04,0.04,0.02,0.08,0.02,0.08,0.02,0.05,0.02,0.04,0.02,0.04,0.04,0.05,0.01,0.02,"I-E,"
100,0.48,0.19,0.2,0.0,0.1,0.11,0.04,0.04,0.02,0.07,0.02,0.08,0.02,0.05,0.02,0.04,0.02,0.04,0.04,0.06,0.01,0.02,I-F
100,0.48,0.2,0.2,0.0,0.09,0.11,0.04,0.04,0.02,0.08,0.02,0.08,0.02,0.06,0.02,0.04,0.02,0.04,0.04,0.05,0.01,0.02,I-F
